,FirstName,LastName,CurrentEmploymentType,CurrentEmploymentTitle,Timestamp,id,lat,long,day,hour,minute,Weekend
534956,Nils,Calixto,Information Technology,IT Technician,2014-01-15 12:24:00,8.0,36.052590285,24.876513355,15.0,12.0,24.0,False
534957,Nils,Calixto,Information Technology,IT Technician,2014-01-15 12:25:00,8.0,36.055747769999996,24.874052645,15.0,12.0,25.0,False
534958,Nils,Calixto,Information Technology,IT Technician,2014-01-15 12:26:00,8.0,36.0566559,24.86933733,15.0,12.0,26.0,False
534959,Nils,Calixto,Information Technology,IT Technician,2014-01-15 12:27:00,8.0,36.05668032,24.86466303,15.0,12.0,27.0,False
534960,Nils,Calixto,Information Technology,IT Technician,2014-01-15 12:28:00,8.0,36.056976945,24.85954659,15.0,12.0,28.0,False
534961,Nils,Calixto,Information Technology,IT Technician,2014-01-15 12:29:00,8.0,36.05952427,24.85654581,15.0,12.0,29.0,False
534962,Nils,Calixto,Information Technology,IT Technician,2014-01-15 12:30:00,8.0,36.06207185,24.85355307,15.0,12.0,30.0,False
534963,Nils,Calixto,Information Technology,IT Technician,2014-01-15 12:31:00,8.0,36.062921904999996,24.85100028,15.0,12.0,31.0,False
535018,Nils,Calixto,Information Technology,IT Technician,2014-01-15 13:26:00,8.0,36.062072935,24.85222433,15.0,13.0,26.0,False
535019,Nils,Calixto,Information Technology,IT Technician,2014-01-15 13:27:00,8.0,36.061341205000005,24.85647849,15.0,13.0,27.0,False
535020,Nils,Calixto,Information Technology,IT Technician,2014-01-15 13:28:00,8.0,36.05849291,24.85901642,15.0,13.0,28.0,False
535021,Nils,Calixto,Information Technology,IT Technician,2014-01-15 13:29:00,8.0,36.0566603,24.86345283,15.0,13.0,29.0,False
535022,Nils,Calixto,Information Technology,IT Technician,2014-01-15 13:30:00,8.0,36.05666399,24.86750645,15.0,13.0,30.0,False
535023,Nils,Calixto,Information Technology,IT Technician,2014-01-15 13:31:00,8.0,36.055764679999996,24.872740954999998,15.0,13.0,31.0,False
535024,Nils,Calixto,Information Technology,IT Technician,2014-01-15 13:32:00,8.0,36.054103345,24.876199055,15.0,13.0,32.0,False
535025,Nils,Calixto,Information Technology,IT Technician,2014-01-15 13:33:00,8.0,36.05192071,24.87956539,15.0,13.0,33.0,False
535026,Nils,Calixto,Information Technology,IT Technician,2014-01-15 13:34:00,8.0,36.04871475,24.87957266,15.0,13.0,34.0,False
535258,Nils,Calixto,Information Technology,IT Technician,2014-01-15 17:26:00,8.0,36.05048634,24.87957893,15.0,17.0,26.0,False
535259,Nils,Calixto,Information Technology,IT Technician,2014-01-15 17:27:00,8.0,36.05300514,24.88246754,15.0,17.0,27.0,False
535260,Nils,Calixto,Information Technology,IT Technician,2014-01-15 17:28:00,8.0,36.05838437,24.88248545,15.0,17.0,28.0,False
535261,Nils,Calixto,Information Technology,IT Technician,2014-01-15 17:29:00,8.0,36.0616342,24.88405726,15.0,17.0,29.0,False
535262,Nils,Calixto,Information Technology,IT Technician,2014-01-15 17:30:00,8.0,36.06575252,24.88589719,15.0,17.0,30.0,False
536099,Nils,Calixto,Information Technology,IT Technician,2014-01-16 07:27:00,8.0,36.06585667,24.885918404999998,16.0,7.0,27.0,False
536100,Nils,Calixto,Information Technology,IT Technician,2014-01-16 07:28:00,8.0,36.06394488,24.88591628,16.0,7.0,28.0,False
536117,Nils,Calixto,Information Technology,IT Technician,2014-01-16 07:45:00,8.0,36.0622186,24.88571287,16.0,7.0,45.0,False
536118,Nils,Calixto,Information Technology,IT Technician,2014-01-16 07:46:00,8.0,36.06079123,24.88396902,16.0,7.0,46.0,False
536119,Nils,Calixto,Information Technology,IT Technician,2014-01-16 07:47:00,8.0,36.0594845,24.88248468,16.0,7.0,47.0,False
536120,Nils,Calixto,Information Technology,IT Technician,2014-01-16 07:48:00,8.0,36.056117310000005,24.882483765,16.0,7.0,48.0,False
536121,Nils,Calixto,Information Technology,IT Technician,2014-01-16 07:49:00,8.0,36.05333013,24.88247833,16.0,7.0,49.0,False
536122,Nils,Calixto,Information Technology,IT Technician,2014-01-16 07:50:00,8.0,36.05193965,24.88029965,16.0,7.0,50.0,False
536123,Nils,Calixto,Information Technology,IT Technician,2014-01-16 07:51:00,8.0,36.049903815,24.879574560000002,16.0,7.0,51.0,False
536124,Nils,Calixto,Information Technology,IT Technician,2014-01-16 07:52:00,8.0,36.04812763,24.87957323,16.0,7.0,52.0,False
536401,Nils,Calixto,Information Technology,IT Technician,2014-01-16 12:29:00,8.0,36.04921479,24.88077162,16.0,12.0,29.0,False
536402,Nils,Calixto,Information Technology,IT Technician,2014-01-16 12:30:00,8.0,36.0503311,24.88807477,16.0,12.0,30.0,False
536403,Nils,Calixto,Information Technology,IT Technician,2014-01-16 12:31:00,8.0,36.050587335,24.8964966,16.0,12.0,31.0,False
536404,Nils,Calixto,Information Technology,IT Technician,2014-01-16 12:32:00,8.0,36.05442553,24.901449475,16.0,12.0,32.0,False
536458,Nils,Calixto,Information Technology,IT Technician,2014-01-16 13:26:00,8.0,36.05389364,24.90104574,16.0,13.0,26.0,False
536459,Nils,Calixto,Information Technology,IT Technician,2014-01-16 13:27:00,8.0,36.05038809,24.894845645,16.0,13.0,27.0,False
536460,Nils,Calixto,Information Technology,IT Technician,2014-01-16 13:28:00,8.0,36.05015838,24.88525335,16.0,13.0,28.0,False
536461,Nils,Calixto,Information Technology,IT Technician,2014-01-16 13:29:00,8.0,36.049154275,24.88000813,16.0,13.0,29.0,False
536701,Nils,Calixto,Information Technology,IT Technician,2014-01-16 17:29:00,8.0,36.05065486,24.87957691,16.0,17.0,29.0,False
536702,Nils,Calixto,Information Technology,IT Technician,2014-01-16 17:30:00,8.0,36.05319396,24.88247069,16.0,17.0,30.0,False
536703,Nils,Calixto,Information Technology,IT Technician,2014-01-16 17:31:00,8.0,36.05827725,24.8824804,16.0,17.0,31.0,False
536704,Nils,Calixto,Information Technology,IT Technician,2014-01-16 17:32:00,8.0,36.06289346,24.884183505,16.0,17.0,32.0,False
536705,Nils,Calixto,Information Technology,IT Technician,2014-01-16 17:33:00,8.0,36.06512998,24.88587294,16.0,17.0,33.0,False
536775,Nils,Calixto,Information Technology,IT Technician,2014-01-16 18:43:00,8.0,36.064691305,24.886037924999997,16.0,18.0,43.0,False
536776,Nils,Calixto,Information Technology,IT Technician,2014-01-16 18:44:00,8.0,36.06216096,24.88895493,16.0,18.0,44.0,False
536777,Nils,Calixto,Information Technology,IT Technician,2014-01-16 18:45:00,8.0,36.05900349,24.89104511,16.0,18.0,45.0,False
536778,Nils,Calixto,Information Technology,IT Technician,2014-01-16 18:46:00,8.0,36.05642044,24.89395366,16.0,18.0,46.0,False
536779,Nils,Calixto,Information Technology,IT Technician,2014-01-16 18:47:00,8.0,36.054937984999995,24.89838044,16.0,18.0,47.0,False
536837,Nils,Calixto,Information Technology,IT Technician,2014-01-16 19:45:00,8.0,36.055248455,24.897553705,16.0,19.0,45.0,False
536838,Nils,Calixto,Information Technology,IT Technician,2014-01-16 19:46:00,8.0,36.056864565,24.892687795,16.0,19.0,46.0,False
536839,Nils,Calixto,Information Technology,IT Technician,2014-01-16 19:47:00,8.0,36.06005969,24.88990545,16.0,19.0,47.0,False
536840,Nils,Calixto,Information Technology,IT Technician,2014-01-16 19:48:00,8.0,36.06258106,24.88772159,16.0,19.0,48.0,False
536841,Nils,Calixto,Information Technology,IT Technician,2014-01-16 19:49:00,8.0,36.06544489,24.885939675000003,16.0,19.0,49.0,False
537513,Nils,Calixto,Information Technology,IT Technician,2014-01-17 07:01:00,8.0,36.06564077,24.88591585,17.0,7.0,1.0,False
537514,Nils,Calixto,Information Technology,IT Technician,2014-01-17 07:02:00,8.0,36.06388341,24.88590975,17.0,7.0,2.0,False
537547,Nils,Calixto,Information Technology,IT Technician,2014-01-17 07:35:00,8.0,36.06257751,24.885823375,17.0,7.0,35.0,False
537548,Nils,Calixto,Information Technology,IT Technician,2014-01-17 07:36:00,8.0,36.06074946,24.88389486,17.0,7.0,36.0,False
537549,Nils,Calixto,Information Technology,IT Technician,2014-01-17 07:37:00,8.0,36.059370545,24.882484435000002,17.0,7.0,37.0,False
537550,Nils,Calixto,Information Technology,IT Technician,2014-01-17 07:38:00,8.0,36.05616553,24.88247983,17.0,7.0,38.0,False
537551,Nils,Calixto,Information Technology,IT Technician,2014-01-17 07:39:00,8.0,36.053360445,24.88247753,17.0,7.0,39.0,False
537552,Nils,Calixto,Information Technology,IT Technician,2014-01-17 07:40:00,8.0,36.05193945,24.880439705,17.0,7.0,40.0,False
537553,Nils,Calixto,Information Technology,IT Technician,2014-01-17 07:41:00,8.0,36.0497367,24.87957584,17.0,7.0,41.0,False
537554,Nils,Calixto,Information Technology,IT Technician,2014-01-17 07:42:00,8.0,36.048153389999996,24.879573084999997,17.0,7.0,42.0,False
537817,Nils,Calixto,Information Technology,IT Technician,2014-01-17 12:05:00,8.0,36.05048258,24.87956719,17.0,12.0,5.0,False
537818,Nils,Calixto,Information Technology,IT Technician,2014-01-17 12:06:00,8.0,36.05298493,24.87646255,17.0,12.0,6.0,False
537819,Nils,Calixto,Information Technology,IT Technician,2014-01-17 12:07:00,8.0,36.05574704,24.873956345,17.0,12.0,7.0,False
537820,Nils,Calixto,Information Technology,IT Technician,2014-01-17 12:08:00,8.0,36.056652215,24.86935871,17.0,12.0,8.0,False
537821,Nils,Calixto,Information Technology,IT Technician,2014-01-17 12:09:00,8.0,36.05668527,24.864573545,17.0,12.0,9.0,False
537822,Nils,Calixto,Information Technology,IT Technician,2014-01-17 12:10:00,8.0,36.056984130000004,24.859540525,17.0,12.0,10.0,False
537823,Nils,Calixto,Information Technology,IT Technician,2014-01-17 12:11:00,8.0,36.06006526,24.8565302,17.0,12.0,11.0,False
537824,Nils,Calixto,Information Technology,IT Technician,2014-01-17 12:12:00,8.0,36.064044605,24.855082449999998,17.0,12.0,12.0,False
537825,Nils,Calixto,Information Technology,IT Technician,2014-01-17 12:13:00,8.0,36.06576884,24.8532415,17.0,12.0,13.0,False
537890,Nils,Calixto,Information Technology,IT Technician,2014-01-17 13:18:00,8.0,36.06562114,24.85499181,17.0,13.0,18.0,False
537891,Nils,Calixto,Information Technology,IT Technician,2014-01-17 13:19:00,8.0,36.0623202,24.85643456,17.0,13.0,19.0,False
537892,Nils,Calixto,Information Technology,IT Technician,2014-01-17 13:20:00,8.0,36.05851902,24.85880972,17.0,13.0,20.0,False
537893,Nils,Calixto,Information Technology,IT Technician,2014-01-17 13:21:00,8.0,36.0566884,24.862023309999998,17.0,13.0,21.0,False
537894,Nils,Calixto,Information Technology,IT Technician,2014-01-17 13:22:00,8.0,36.05665325,24.8674323,17.0,13.0,22.0,False
537895,Nils,Calixto,Information Technology,IT Technician,2014-01-17 13:23:00,8.0,36.05577732,24.8719491,17.0,13.0,23.0,False
537896,Nils,Calixto,Information Technology,IT Technician,2014-01-17 13:24:00,8.0,36.0548635,24.87618212,17.0,13.0,24.0,False
537897,Nils,Calixto,Information Technology,IT Technician,2014-01-17 13:25:00,8.0,36.05192482,24.87884182,17.0,13.0,25.0,False
537898,Nils,Calixto,Information Technology,IT Technician,2014-01-17 13:26:00,8.0,36.048952584999995,24.879573015,17.0,13.0,26.0,False
538124,Nils,Calixto,Information Technology,IT Technician,2014-01-17 17:12:00,8.0,36.05052379,24.879575515,17.0,17.0,12.0,False
538125,Nils,Calixto,Information Technology,IT Technician,2014-01-17 17:13:00,8.0,36.0532281,24.88247996,17.0,17.0,13.0,False
538126,Nils,Calixto,Information Technology,IT Technician,2014-01-17 17:14:00,8.0,36.05822641,24.8824686,17.0,17.0,14.0,False
538127,Nils,Calixto,Information Technology,IT Technician,2014-01-17 17:15:00,8.0,36.06206399,24.88410611,17.0,17.0,15.0,False
538128,Nils,Calixto,Information Technology,IT Technician,2014-01-17 17:16:00,8.0,36.06563475,24.885903875,17.0,17.0,16.0,False
538248,Nils,Calixto,Information Technology,IT Technician,2014-01-17 19:16:00,8.0,36.06466576,24.88651006,17.0,19.0,16.0,False
538249,Nils,Calixto,Information Technology,IT Technician,2014-01-17 19:17:00,8.0,36.06216776,24.88889025,17.0,19.0,17.0,False
538250,Nils,Calixto,Information Technology,IT Technician,2014-01-17 19:18:00,8.0,36.059313645,24.891035905000003,17.0,19.0,18.0,False
538251,Nils,Calixto,Information Technology,IT Technician,2014-01-17 19:19:00,8.0,36.056227285000006,24.894416715,17.0,19.0,19.0,False
538252,Nils,Calixto,Information Technology,IT Technician,2014-01-17 19:20:00,8.0,36.05500599,24.898309175,17.0,19.0,20.0,False
538255,Nils,Calixto,Information Technology,IT Technician,2014-01-17 19:23:00,8.0,36.05448292,24.89991392,17.0,19.0,23.0,False
538322,Nils,Calixto,Information Technology,IT Technician,2014-01-17 20:30:00,8.0,36.05519531,24.89761202,17.0,20.0,30.0,False
538323,Nils,Calixto,Information Technology,IT Technician,2014-01-17 20:31:00,8.0,36.057115205,24.89231274,17.0,20.0,31.0,False
538324,Nils,Calixto,Information Technology,IT Technician,2014-01-17 20:32:00,8.0,36.05986248000001,24.890119605,17.0,20.0,32.0,False
538325,Nils,Calixto,Information Technology,IT Technician,2014-01-17 20:33:00,8.0,36.06286107,24.887707740000003,17.0,20.0,33.0,False
538326,Nils,Calixto,Information Technology,IT Technician,2014-01-17 20:34:00,8.0,36.06546892,24.88592488,17.0,20.0,34.0,False
539642,Nils,Calixto,Information Technology,IT Technician,2014-01-18 18:30:00,8.0,36.064885939999996,24.8859681,18.0,18.0,30.0,True
539643,Nils,Calixto,Information Technology,IT Technician,2014-01-18 18:31:00,8.0,36.06215608,24.88881175,18.0,18.0,31.0,True
539644,Nils,Calixto,Information Technology,IT Technician,2014-01-18 18:32:00,8.0,36.05917279,24.89100373,18.0,18.0,32.0,True
539645,Nils,Calixto,Information Technology,IT Technician,2014-01-18 18:33:00,8.0,36.05626636,24.89431294,18.0,18.0,33.0,True
539646,Nils,Calixto,Information Technology,IT Technician,2014-01-18 18:34:00,8.0,36.05485182,24.89882419,18.0,18.0,34.0,True
539709,Nils,Calixto,Information Technology,IT Technician,2014-01-18 19:37:00,8.0,36.05519816,24.89748621,18.0,19.0,37.0,True
539710,Nils,Calixto,Information Technology,IT Technician,2014-01-18 19:38:00,8.0,36.05712935,24.89224745,18.0,19.0,38.0,True
539711,Nils,Calixto,Information Technology,IT Technician,2014-01-18 19:39:00,8.0,36.059871875,24.890040045,18.0,19.0,39.0,True
539712,Nils,Calixto,Information Technology,IT Technician,2014-01-18 19:40:00,8.0,36.06306144,24.887680905000003,18.0,19.0,40.0,True
539713,Nils,Calixto,Information Technology,IT Technician,2014-01-18 19:41:00,8.0,36.06539816,24.88593807,18.0,19.0,41.0,True
541098,Nils,Calixto,Information Technology,IT Technician,2014-01-19 18:46:00,8.0,36.06464436,24.886089475,19.0,18.0,46.0,True
541099,Nils,Calixto,Information Technology,IT Technician,2014-01-19 18:47:00,8.0,36.062139965,24.889510315,19.0,18.0,47.0,True
541100,Nils,Calixto,Information Technology,IT Technician,2014-01-19 18:48:00,8.0,36.059290884999996,24.891021870000003,19.0,18.0,48.0,True
541101,Nils,Calixto,Information Technology,IT Technician,2014-01-19 18:49:00,8.0,36.05633905,24.89414735,19.0,18.0,49.0,True
541102,Nils,Calixto,Information Technology,IT Technician,2014-01-19 18:50:00,8.0,36.054969209999996,24.898393535,19.0,18.0,50.0,True
541171,Nils,Calixto,Information Technology,IT Technician,2014-01-19 19:59:00,8.0,36.0552254,24.89752798,19.0,19.0,59.0,True
541172,Nils,Calixto,Information Technology,IT Technician,2014-01-19 20:00:00,8.0,36.05750413,24.892242,19.0,20.0,0.0,True
541173,Nils,Calixto,Information Technology,IT Technician,2014-01-19 20:01:00,8.0,36.05988387,24.88991762,19.0,20.0,1.0,True
541174,Nils,Calixto,Information Technology,IT Technician,2014-01-19 20:02:00,8.0,36.06327017,24.88766906,19.0,20.0,2.0,True
541175,Nils,Calixto,Information Technology,IT Technician,2014-01-19 20:03:00,8.0,36.06548202,24.88591337,19.0,20.0,3.0,True
541176,Orhan,Strum,Executive,SVP/COO,2014-01-06 07:02:00,32.0,36.07243425,24.87351117,6.0,7.0,2.0,False
541177,Orhan,Strum,Executive,SVP/COO,2014-01-06 07:03:00,32.0,36.07157559,24.87142503,6.0,7.0,3.0,False
541178,Orhan,Strum,Executive,SVP/COO,2014-01-06 07:04:00,32.0,36.06858398,24.87141449,6.0,7.0,4.0,False
541179,Orhan,Strum,Executive,SVP/COO,2014-01-06 07:05:00,32.0,36.06759203,24.87279747,6.0,7.0,5.0,False
541219,Orhan,Strum,Executive,SVP/COO,2014-01-06 07:45:00,32.0,36.0673801,24.8746125,6.0,7.0,45.0,False
541220,Orhan,Strum,Executive,SVP/COO,2014-01-06 07:46:00,32.0,36.06594355,24.87639887,6.0,7.0,46.0,False
541221,Orhan,Strum,Executive,SVP/COO,2014-01-06 07:47:00,32.0,36.06301285,24.87643624,6.0,7.0,47.0,False
541222,Orhan,Strum,Executive,SVP/COO,2014-01-06 07:48:00,32.0,36.060101455,24.876201074999997,6.0,7.0,48.0,False
541223,Orhan,Strum,Executive,SVP/COO,2014-01-06 07:49:00,32.0,36.05687487,24.87618539,6.0,7.0,49.0,False
541224,Orhan,Strum,Executive,SVP/COO,2014-01-06 07:50:00,32.0,36.05392331,24.876200585,6.0,7.0,50.0,False
541225,Orhan,Strum,Executive,SVP/COO,2014-01-06 07:51:00,32.0,36.05194015,24.877454125,6.0,7.0,51.0,False
541226,Orhan,Strum,Executive,SVP/COO,2014-01-06 07:52:00,32.0,36.050971775,24.8795721,6.0,7.0,52.0,False
541227,Orhan,Strum,Executive,SVP/COO,2014-01-06 07:53:00,32.0,36.04874947,24.87957265,6.0,7.0,53.0,False
541486,Orhan,Strum,Executive,SVP/COO,2014-01-06 12:12:00,32.0,36.05063827,24.8795677,6.0,12.0,12.0,False
541487,Orhan,Strum,Executive,SVP/COO,2014-01-06 12:13:00,32.0,36.05275118,24.87648617,6.0,12.0,13.0,False
541488,Orhan,Strum,Executive,SVP/COO,2014-01-06 12:14:00,32.0,36.057821775,24.876187690000002,6.0,12.0,14.0,False
541489,Orhan,Strum,Executive,SVP/COO,2014-01-06 12:15:00,32.0,36.0631079,24.87641774,6.0,12.0,15.0,False
541490,Orhan,Strum,Executive,SVP/COO,2014-01-06 12:16:00,32.0,36.06833529,24.87575417,6.0,12.0,16.0,False
541491,Orhan,Strum,Executive,SVP/COO,2014-01-06 12:17:00,32.0,36.06961079,24.87157939,6.0,12.0,17.0,False
541492,Orhan,Strum,Executive,SVP/COO,2014-01-06 12:18:00,32.0,36.07137921,24.868170239999998,6.0,12.0,18.0,False
541493,Orhan,Strum,Executive,SVP/COO,2014-01-06 12:19:00,32.0,36.07442909,24.86576854,6.0,12.0,19.0,False
541494,Orhan,Strum,Executive,SVP/COO,2014-01-06 12:20:00,32.0,36.07665762,24.86245691,6.0,12.0,20.0,False
541495,Orhan,Strum,Executive,SVP/COO,2014-01-06 12:21:00,32.0,36.0766648,24.858802805,6.0,12.0,21.0,False
541535,Orhan,Strum,Executive,SVP/COO,2014-01-06 13:01:00,32.0,36.07666089,24.86040124,6.0,13.0,1.0,False
541536,Orhan,Strum,Executive,SVP/COO,2014-01-06 13:02:00,32.0,36.07623762,24.86557842,6.0,13.0,2.0,False
541537,Orhan,Strum,Executive,SVP/COO,2014-01-06 13:03:00,32.0,36.07242262,24.866941955,6.0,13.0,3.0,False
541538,Orhan,Strum,Executive,SVP/COO,2014-01-06 13:04:00,32.0,36.06964487,24.86953635,6.0,13.0,4.0,False
541539,Orhan,Strum,Executive,SVP/COO,2014-01-06 13:05:00,32.0,36.069292585,24.874261699999998,6.0,13.0,5.0,False
541540,Orhan,Strum,Executive,SVP/COO,2014-01-06 13:06:00,32.0,36.0652746,24.87640739,6.0,13.0,6.0,False
541541,Orhan,Strum,Executive,SVP/COO,2014-01-06 13:07:00,32.0,36.06022638,24.87620558,6.0,13.0,7.0,False
541542,Orhan,Strum,Executive,SVP/COO,2014-01-06 13:08:00,32.0,36.055260090000004,24.876200994999998,6.0,13.0,8.0,False
541543,Orhan,Strum,Executive,SVP/COO,2014-01-06 13:09:00,32.0,36.05193312,24.87857237,6.0,13.0,9.0,False
541544,Orhan,Strum,Executive,SVP/COO,2014-01-06 13:10:00,32.0,36.04899678,24.8795715,6.0,13.0,10.0,False
541546,Orhan,Strum,Executive,SVP/COO,2014-01-06 13:12:00,32.0,36.04802995,24.87956605,6.0,13.0,12.0,False
541841,Orhan,Strum,Executive,SVP/COO,2014-01-06 18:07:00,32.0,36.05048143,24.8795671,6.0,18.0,7.0,False
541842,Orhan,Strum,Executive,SVP/COO,2014-01-06 18:08:00,32.0,36.05272709,24.87648215,6.0,18.0,8.0,False
541843,Orhan,Strum,Executive,SVP/COO,2014-01-06 18:09:00,32.0,36.05833741,24.87619412,6.0,18.0,9.0,False
541844,Orhan,Strum,Executive,SVP/COO,2014-01-06 18:10:00,32.0,36.06337916,24.87641678,6.0,18.0,10.0,False
541845,Orhan,Strum,Executive,SVP/COO,2014-01-06 18:11:00,32.0,36.06832257,24.87604936,6.0,18.0,11.0,False
541846,Orhan,Strum,Executive,SVP/COO,2014-01-06 18:12:00,32.0,36.06962434,24.87146303,6.0,18.0,12.0,False
541847,Orhan,Strum,Executive,SVP/COO,2014-01-06 18:13:00,32.0,36.07242974,24.87308785,6.0,18.0,13.0,False
541848,Orhan,Strum,Executive,SVP/COO,2014-01-06 18:14:00,32.0,36.0721146,24.87461957,6.0,18.0,14.0,False
541955,Orhan,Strum,Executive,SVP/COO,2014-01-06 20:01:00,32.0,36.072445025,24.872078985,6.0,20.0,1.0,False
541956,Orhan,Strum,Executive,SVP/COO,2014-01-06 20:02:00,32.0,36.07427753,24.8689369,6.0,20.0,2.0,False
541957,Orhan,Strum,Executive,SVP/COO,2014-01-06 20:03:00,32.0,36.07628149,24.8654689,6.0,20.0,3.0,False
541958,Orhan,Strum,Executive,SVP/COO,2014-01-06 20:04:00,32.0,36.07665183,24.86034428,6.0,20.0,4.0,False
541959,Orhan,Strum,Executive,SVP/COO,2014-01-06 20:05:00,32.0,36.07665918,24.85764814,6.0,20.0,5.0,False
541966,Orhan,Strum,Executive,SVP/COO,2014-01-06 20:12:00,32.0,36.07664159,24.85757756,6.0,20.0,12.0,False
542029,Orhan,Strum,Executive,SVP/COO,2014-01-06 21:15:00,32.0,36.076659925,24.860375235,6.0,21.0,15.0,False
542030,Orhan,Strum,Executive,SVP/COO,2014-01-06 21:16:00,32.0,36.07632684,24.8653386,6.0,21.0,16.0,False
542031,Orhan,Strum,Executive,SVP/COO,2014-01-06 21:17:00,32.0,36.07430007,24.86862905,6.0,21.0,17.0,False
542032,Orhan,Strum,Executive,SVP/COO,2014-01-06 21:18:00,32.0,36.072444585,24.87227685,6.0,21.0,18.0,False
542033,Orhan,Strum,Executive,SVP/COO,2014-01-06 21:19:00,32.0,36.07217194,24.87459781,6.0,21.0,19.0,False
542038,Orhan,Strum,Executive,SVP/COO,2014-01-06 21:24:00,32.0,36.07214883,24.87458834,6.0,21.0,24.0,False
542629,Orhan,Strum,Executive,SVP/COO,2014-01-07 07:15:00,32.0,36.07243938,24.87350615,7.0,7.0,15.0,False
542630,Orhan,Strum,Executive,SVP/COO,2014-01-07 07:16:00,32.0,36.07147538,24.87142316,7.0,7.0,16.0,False
542631,Orhan,Strum,Executive,SVP/COO,2014-01-07 07:17:00,32.0,36.06860881,24.871410085,7.0,7.0,17.0,False
542632,Orhan,Strum,Executive,SVP/COO,2014-01-07 07:18:00,32.0,36.06759163,24.872758355000002,7.0,7.0,18.0,False
542660,Orhan,Strum,Executive,SVP/COO,2014-01-07 07:46:00,32.0,36.067374695,24.874747810000002,7.0,7.0,46.0,False
542661,Orhan,Strum,Executive,SVP/COO,2014-01-07 07:47:00,32.0,36.06561601,24.87640791,7.0,7.0,47.0,False
542662,Orhan,Strum,Executive,SVP/COO,2014-01-07 07:48:00,32.0,36.06287906,24.87644512,7.0,7.0,48.0,False
542663,Orhan,Strum,Executive,SVP/COO,2014-01-07 07:49:00,32.0,36.060015665,24.876204355,7.0,7.0,49.0,False
542664,Orhan,Strum,Executive,SVP/COO,2014-01-07 07:50:00,32.0,36.056945545000005,24.876185795,7.0,7.0,50.0,False
542665,Orhan,Strum,Executive,SVP/COO,2014-01-07 07:51:00,32.0,36.05387434,24.876210855,7.0,7.0,51.0,False
542666,Orhan,Strum,Executive,SVP/COO,2014-01-07 07:52:00,32.0,36.05194476,24.87749216,7.0,7.0,52.0,False
542667,Orhan,Strum,Executive,SVP/COO,2014-01-07 07:53:00,32.0,36.050965575,24.879575680000002,7.0,7.0,53.0,False
542668,Orhan,Strum,Executive,SVP/COO,2014-01-07 07:54:00,32.0,36.048721459999996,24.879571365,7.0,7.0,54.0,False
542917,Orhan,Strum,Executive,SVP/COO,2014-01-07 12:03:00,32.0,36.049212600000004,24.88095023,7.0,12.0,3.0,False
542918,Orhan,Strum,Executive,SVP/COO,2014-01-07 12:04:00,32.0,36.05032355,24.887570695,7.0,12.0,4.0,False
542919,Orhan,Strum,Executive,SVP/COO,2014-01-07 12:05:00,32.0,36.05082985,24.89712541,7.0,12.0,5.0,False
542920,Orhan,Strum,Executive,SVP/COO,2014-01-07 12:06:00,32.0,36.0546644,24.90163605,7.0,12.0,6.0,False
542992,Orhan,Strum,Executive,SVP/COO,2014-01-07 13:18:00,32.0,36.05342738,24.90072849,7.0,13.0,18.0,False
542993,Orhan,Strum,Executive,SVP/COO,2014-01-07 13:19:00,32.0,36.05037506,24.89421794,7.0,13.0,19.0,False
542994,Orhan,Strum,Executive,SVP/COO,2014-01-07 13:20:00,32.0,36.05014409,24.88479716,7.0,13.0,20.0,False
542995,Orhan,Strum,Executive,SVP/COO,2014-01-07 13:21:00,32.0,36.049162765000005,24.880095915,7.0,13.0,21.0,False
543270,Orhan,Strum,Executive,SVP/COO,2014-01-07 17:56:00,32.0,36.05039396,24.87957027,7.0,17.0,56.0,False
543271,Orhan,Strum,Executive,SVP/COO,2014-01-07 17:57:00,32.0,36.05279402,24.87650374,7.0,17.0,57.0,False
543272,Orhan,Strum,Executive,SVP/COO,2014-01-07 17:58:00,32.0,36.058232614999994,24.87619299,7.0,17.0,58.0,False
543273,Orhan,Strum,Executive,SVP/COO,2014-01-07 17:59:00,32.0,36.06361373,24.87641611,7.0,17.0,59.0,False
543274,Orhan,Strum,Executive,SVP/COO,2014-01-07 18:00:00,32.0,36.06833421,24.87592715,7.0,18.0,0.0,False
543275,Orhan,Strum,Executive,SVP/COO,2014-01-07 18:01:00,32.0,36.06957774,24.87181469,7.0,18.0,1.0,False
543276,Orhan,Strum,Executive,SVP/COO,2014-01-07 18:02:00,32.0,36.0724322,24.87281567,7.0,18.0,2.0,False
543367,Orhan,Strum,Executive,SVP/COO,2014-01-07 19:33:00,32.0,36.07244839,24.87220064,7.0,19.0,33.0,False
543368,Orhan,Strum,Executive,SVP/COO,2014-01-07 19:34:00,32.0,36.074278500000005,24.868891865000002,7.0,19.0,34.0,False
543369,Orhan,Strum,Executive,SVP/COO,2014-01-07 19:35:00,32.0,36.07625822,24.8654932,7.0,19.0,35.0,False
543370,Orhan,Strum,Executive,SVP/COO,2014-01-07 19:36:00,32.0,36.07664841,24.86010227,7.0,19.0,36.0,False
543371,Orhan,Strum,Executive,SVP/COO,2014-01-07 19:37:00,32.0,36.07667659,24.85761474,7.0,19.0,37.0,False
543449,Orhan,Strum,Executive,SVP/COO,2014-01-07 20:55:00,32.0,36.076659385,24.860163035,7.0,20.0,55.0,False
543450,Orhan,Strum,Executive,SVP/COO,2014-01-07 20:56:00,32.0,36.07625475,24.86549637,7.0,20.0,56.0,False
